Fecha,Técnico,Condición,Situación,Resultado1,Resultado2,Club,Torneo,Estadio,Árbitro,Huracán,Rival,Foto,Incidencias,Fin1T,Fin2T,Fin1E,Fin2E
29/10/1944,Cuesta Silva,local,victoria,4,1,Rosario Central,26° fecha del Campeonato 1944,Caballito,Rey,"Antonio Lentini; Carlos Marinelli y Jorge Alberti; Roberto Sbarra, Manuel Giúdice y Oscar Corso; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Plácido Rodríguez.","Ricardo; Yebra y Dezorzi; Casalini, Rivero y Fogel; De Cicco, Olivares, Bravo, Aguirre y Marracino.",foto,4 GOL Emilio Baldonedo (HUR)</br>27 GOL Emilio Baldonedo (HUR)</br>29 GOL Emilio Baldonedo (HUR)</br>37 GOL Plácido Rodríguez (HUR)</br>78 GOL Marracino (RCE),45,90,0,0
05/11/1944,Cuesta Silva,visitante,derrota,0,1,Racing Club,27° fecha del Campeonato 1944,Monumental,Cossio,"Antonio Lentini; Carlos Marinelli y Jorge Alberti; Oscar Corso, Manuel Giúdice y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Plácido Rodríguez.","Milone; José Salomón y Juan M Filgueiras; Monestés, Fracuelli y García; Reyes, Barreiro, D'Alessandro, Díaz y Sued.",foto,46 GOL Díaz (RAC),45,90,0,0
12/11/1944,Cuesta Silva,local,derrota,1,3,Ferro C. Oeste,28° fecha del Campeonato 1944,Gasómetro,Cossio,"Antonio Lentini; Carlos Marinelli y Jorge Alberti; Oscar Corso, Manuel Giúdice y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Plácido Rodríguez.","Rizzo; Noceda y Garavano; Pont, Corvetto y Cocimano; Lazcano, Páez, Latorre, Gandulla y Emeal.",foto,59 GOL Gandulla (FCO)</br>61 GOL Emilio Baldonedo (HUR)</br>76 GOL Lazcano (FCO)</br>78 GOL Pont (FCO),45,90,0,0
11/11/1944,Cuesta Silva,visitante,derrota,3,6,Chacarita Juniors,29° fecha del Campeonato 1944,Chacarita,Ghinzo,"Antonio Lentini; Carlos Marinelli y Jorge Alberti; Oscar Corso, Manuel Giúdice y Jorge Titonell; Delfín Unzué, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Plácido Rodríguez.","López; Araguez y Emanuelli; Fazio, Díaz y Ligtherman; Sierro, Lanchini, Cassán, Lorenzo y Busico.",foto,4 GOL Díaz (CHJ)</br>18 GOL Ligtherman (CHJ)</br>25 GOL Atilio Mellone (HUR)</br>27 GOL Cassán (CHJ)</br>39 GOL Atilio Mellone (HUR)</br>42 GOL Cassán (CHJ)</br>43 GOL Lanchini (CHJ)</br>47 GOL Carlos Marinelli (CHJ) -en contra-</br>76 GOL Emilio Baldonedo (HUR),45,90,0,0
26/11/1944,Cuesta Silva,local,derrota,2,4,Vélez Sarsfield,30° fecha del Campeonato 1944,Gasómetro,Rey,"Edgardo Quiroga; Pedro Castillo y Orlando Espeche; Roberto Sbarra, Manuel Giúdice y Rubén Banchero; Julio Rosales, Norberto Méndez, Atilio Mellone, Llamil Simes y Plácido Rodríguez.","Marcello; Curutchet y Angrisano; Cuenya, Coccellato y Ovide; Heisecke, Bottini, Ferraro, Scliar y Fernández.",foto,20 GOL Fernández (VEL)</br>46 GOL Atilio Mellone (HUR)</br>65 GOL Heisecke (VEL)</br>69 GOL Bottini (VEL)</br>70 GOL Cuenya (HUR) -en contra-</br>90 Bottini (VEL),45,90,0,0
30/11/1944,Pérez,neutral,victoria,2,1,Racing Club,1° fase de Copa Escobar 1944,Gasómetro,Jiménez,"E Quiroga; Gilli y Espeche; Redondo, Manuel Giúdice y Roberto Sbarra; Rosales, Norberto Méndez, Crotti, Llamil Simes y Plácido Rodríguez.","Milone; José Salomón y Juan M Filgueiras; Monestés, M Quiroga y Boero; Reyes, Barreiro, Iuzzolino, Díaz y Ezra Sued.",foto,5 GOL Llamil Simes (HUR)</br>11 GOL Iuzzolino (RAC)</br>1° Tiempo: Huracán 1x1 Racing</br>37 GOL Norberto Méndez (HUR),20,20,0,0
02/12/1944,Pérez,neutral,derrota,1,2,Estudiantes (La Plata),Semifinal de Copa Escobar 1944,Gasómetro,Ghinzo,"Quiroga; Gilli y Espeche; Redondo, Roberto Sbarra y Taboada; Rosales, Norberto Méndez, Atilio Mellone, Llamil Simes y Plácido Rodríguez.","Ogando; E Rodríguez y Palma; Villa, Ongaro y Garcerón; Martín, Negri, Ricardo Infante, De Sagastizábal y Manuel Pelegrina.",foto,13 GOL Negri (ELP)</br>14 GOL Plácido Rodríguez (HUR)</br>1° Tiempo: Huracán 1x1 Estudiantes</br>19 GOL Ricardo Infante (ELP),20,20,0,0
09/12/1944,Pérez,neutral,victoria,4,2,Boca Juniors,Final de Copa Competencia 1944,Gasómetro,Bartolomé Macías,"Bruno Barrionuevo; Gilli y Espeche; Redondo, Manuel Giúdice y Roberto Sbarra; Rosales, Norberto Méndez, Atilio Mellone, Llamil Simes y Plácido Rodríguez.","Claudio Vacca; Marante y Valussi; Sosa, Lazzatti y Pescia; Emilio Boyé, Pío Corcuera, Jaime Sarlanga, Varela y Lijé.",foto,5 GOL Norberto Méndez (HUR)</br>34 GOL Atilio Mellone (HUR)</br>1° Tiempo: Huracán 2x0 Boca Juniors</br>47 LES Se retira Marante (BJU)</br>51 GOL Llamil Simes (HUR)</br>56 EXP Natalio Pescia (BJU)</br>62 GOL Mario Boyé (BJU)</br>71 GOL Llamil Simes (HUR)</br>67 GOL Jaime Sarlanga (BJU)</br>88 EXP Roberto Sbarra (HUR)</br>88 EXP Mario Boyé (BJU),45,90,0,0
17/12/1944,Pérez,neutral,derrota,1,2,Sarmiento (Chaco),4to de final de Copa República 1944,Chaco For Ever (Resistencia),Higinio Vázquez,"Bruno Barrionuevo; Adolfo Gilli y Orlando Espeche; Horacio Redondo, Roberto Sbarra y Justo Taboada; Julio Rosales, Norberto Méndez, Atilio Mellone, Llamil Simes y Plácido Rodríguez.","Néstor Cimbaro; Zamudio y Rotger; De Pedro, Antonio Castellano y Orellano; Alarcón, Cardoso, Villarreal, Manuel Iturri y Bernardino Esquivel.",foto,25 GOL Llamil Simes (HUR)</br>40 GOL Bernardino Esquivel (SAR)</br>1° Tiempo: Huracán 1x1 Sarmiento</br>2° Tiempo: Huracán 1x1 Sarmiento</br>92 GOL Manuel Iturri (SAR)</br>1° Tiempo Extra: Huracán 1x2 Sarmiento,45,90,105,120
11/03/1945,Pérez,visitante,derrota,1,2,Peñarol (Uruguay),Amistoso,Centenario (Uruguay),-,-,"Máspoli; Prado y Possamai; González, Navarro y Prais; Ortiz, Gelpi, Schiaffino, Pino (46 Gutiérrez) y Vidal (46 Villamide).",foto,sin datos,45,90,0,0
25/03/1945,Pérez,neutral,empate,2,2,Boca Juniors,Amistoso 1945,Monumental,Bartolomé Macías,"Bruno Barrionuevo; Carlos Marinelli (61 Álvarez) y Jorge Alberti; Oscar Corso, Roberto Sbarra y Jorge Titonell (46 Redondo); Juan C Salvini (76 Rosales), Novo (46 Norberto Méndez), Atilio Mellone (Estrella), Emilio Baldonedo y Domínguez (46 Delfín Unzué).","Diano; Marante (76 Perronzino) y Dezorzi; Sosa, Lazzatti y Vilanoba; Boyé, Lorenzo (77 Lijé), Jaime Sarlanga, Varela y Sánchez.",foto,2 GOL Oscar Corso (HUR)</br>25 GOL Varela (BJU)</br>65 GOL Varela (BJU)</br>86 GOL Atilio Mellone (HUR),45,90,0,0
01/04/1945,Pérez,neutral,empate,3,3,River Plate,Amistoso 1945,Caballito,Jiménez,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Redondo, Spósito y Oscar Corso; Juan C Salvini, Norberto Méndez, Atilio Mellone, Cabrera (46 Emilio Baldonedo) y Delfín Unzué.","Soriano; Vaghi y Rodríguez; Yácono, Rossi y Ramos; Deambrosi, Gallo (Martínez), Martínez (Di Stéfano), Labruna (Gallo) y Loustau.",foto,14 GOL Labruna (RPL)</br>32 Se da por finalizado el 1° tiempo y el 2° tiempo tiene 58 m.</br>1° Tiempo: Huracán 0x1 River</br>49 GOL Oscar Corso</br>52 GOL Atilio Mellone</br>56 GOL Emilio Baldonedo</br>61 GOL Gallo</br>70 GOL Di Stéfano (RPL)</br>83 LES Norberto Méndez (HUR),45,90,0,0
08/04/1945,Pérez,neutral,derrota,3,5,Racing Club,1° Rueda de Copa Competencia 1945,Gasómetro,Cossio,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Roberto Sbarra; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Delfín Unzué.","Milone; José Salomón y Juan M Filgueiras; Monestés, Strembel y Quiroga; Reyes, Barreiro, Iuzzolino, Díaz y Sued.",foto,1 GOL Reyes (RAC)</br>8 GOL Iuzzolino (RAC)</br>11 GOL Iuzzolino (RAC)</br>13 GOL Norberto Méndez (HUR)</br>41 GOL Delfín Unzué (HUR)</br>58 GOL Juan C Salvini (HUR)</br>83 GOL Díaz (RAC)</br>89 GOL Iuzzolino (RAC),45,90,0,0
22/04/1945,Pérez,local,derrota,1,4,Estudiantes (La Plata),1° fecha del Campeonato 1945,Gasómetro,Fuster,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Roberto Sbarra; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Delfín Unzué.","Ogando; Eguiguren y Palma; Villa, Ongaro y Garcerón; Gagliardo, Negri, Infante, Oroz y Manuel Pelegrina.",foto,20 GOL Infante (ELP)</br>82 GOL Norberto Méndez (HUR)</br>84 Infante (ELP)</br>88 GOL Oroz (ELP)</br>89 GOL Manuel Pelegrina (ELP),45,90,0,0
29/04/1945,Pérez,local,victoria,5,1,Gimnasia y Esgrima (La Plata),2° fecha del Campeonato 1945,Gasómetro,Forte,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Emilio Baldonedo y Delfín Unzué.","Manceda; Chiarini y Montañes; Tombell, Bourlé y Cerioni; C Rodríguez de Lara, Santiago, Cisneros, R Rodríguez y Arregui.",foto,1 GOL Norberto Méndez (HUR)</br>30 GOL Rodríguez (GYE)</br>48 GOL Delfín Unzué (HUR)</br>70 GOL Juan C Salvini (HUR)</br>75 GOL Juan C Salvini (HUR)</br>77 GOL Norberto Méndez (HUR),45,90,0,0
06/05/1945,Pérez,visitante,victoria,4,3,Boca Juniors,3° fecha del Campeonato 1945,Monumental,Cossio,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Llamil Simes y Juan C Salvini.","Vacca; Marante y Laidlaw; Pascal, Lazzatti y Pescia; Boyé, Corcuera, Sarlanga, Varela y Sánchez.",foto,33 GOL Atilio Mellone (HUR)</br>50 GOL Ernesto Lazzatti (BJU)</br>65 GOL Atilio Mellone (HUR)</br>77 GOL Pío Corcuera (BJU)</br>81 GOL Atilio Mellone (HUR)</br>85 GOL Norberto Méndez (HUR)</br>88 GOL Jaime Sarlanga (BJU),45,90,0,0
13/05/1945,Pérez,local,victoria,5,2,Chacarita Juniors,4° fecha del Campeonato 1945,Gasómetro,Amoroso,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Llamil Simes y Delfín Unzué.","López; Emanuelli y González; Zanola, Díaz y Fazio; Caserio, Carniglia, Etchepare, Valsecchi y Herrera.",foto,29 GOL Norberto Méndez (HUR)</br>44 GOL Atilio Mellone (HUR)</br>47 GOL Delfín Unzué (HUR)</br>51 GOL Llamil Simes (HUR)</br>55 GOL Valsecchi (CHJ)</br>76 GOL Juan C Salvini (HUR)</br>78 GOL Carniglia (CHJ),45,90,0,0
20/05/1945,Pérez,visitante,derrota,1,2,Platense,5° fecha del Campeonato 1945,Saavedra,Cángaro,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Atilio Mellone, Llamil Simes y Delfín Unzué.","Cozzi; Piano e Iglesias; Fonda, Toledo y Wergifker; Belén, Canteli, Gallina, Prado y Dorado.",foto,25 GOL Jorge Alberti (HUR) -penal-</br>41 GOL Gallina (PLA)</br>54 GOL Prado (PLA)</br>80 EXP Fonda (PLA)</br>80 EXP Llamil Simes (HUR),45,90,0,0
27/05/1945,Pérez,local,victoria,2,1,Newell's Old Boys (Rosario),6° fecha del Campeonato 1945,Gasómetro,Bartolomé Macías,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Rosales, González, Juan C Salvini, Novo y Delfín Unzué.","Musimessi; Cabrera y Sobrero; Arnaldo, Perucca y Boero; Pesarini, Fernández, Micci, Emilio Baldonedo y Ferreyra.",foto,32 GOL Fernández (NOB)</br>36 GOL Jorge Alberti (HUR) -penal-</br>68 GOL Jorge Alberti (HUR),45,90,0,0
03/06/1945,Pérez,visitante,victoria,2,1,Vélez Sarsfield,7° fecha del Campeonato 1945,Vélez,Carlini,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Guerra, Llamil Simes y Delfín Unzué.","Marcello; Curutchet y Angrisano; Rossi, Santos y Ovide; Heisecke, Espinoza, Ferraro, Scliar y Cano.",foto,23 GOL Scliar (VEL)</br>37 EXP Heraldo Ferreyro (HUR)</br>44 GOL Llamil Simes (HUR)</br>54 GOL Curutchet (HUR) -en contra-,45,90,0,0
10/06/1945,Pérez,local,derrota,3,4,Independiente,8° fecha del Campeonato 1945,Gasómetro,Jiménez,"Bruno Barrionuevo; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Rosales, Norberto Méndez, Juan C Salvini, Llamil Simes y Delfín Unzué.","Cammarata; Crucci y Arrigó; Sastre, Leguizamón y Battagliero; Cervino, De la Mata, Erico, Pedaci y Mourín.",foto,7 GOL Cervino (IND)</br>8 GOL Llamil Simes (HUR)</br>17 GOL Norberto Méndez (HUR)</br>48 GOL Juan C Salvini</br>52 GOL Cervino (IND)</br>54 GOL Mourín (IND)</br>82 GOL Erico (IND),45,90,0,0
17/06/1945,Pérez,visitante,derrota,2,4,San Lorenzo de Almagro,9° fecha del Campeonato 1945,Gasómetro,Álvarez,"Gualco; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Rosales, Norberto Méndez, Juan C Salvini, Llamil Simes y Delfín Unzué.","Peñalva; Vanzini y Crespi; Zubieta, Grecco y Colombo; Antuña, Farro, Pontoni, Martino y De la Mata.",foto,7 GOL Antuña (SLO)</br>9 GOL Pontoni (SLO)</br>38 GOL Farro (SLO)</br>42 GOL Llamil Simes (HUR)</br>69 GOL Pontoni (SLO)</br>73 GOL Norberto Méndez (HUR),45,90,0,0
24/06/1945,Pérez,local,victoria,2,1,Lanús,10° fecha del Campeonato 1945,Gasómetro,Forte,"Gualco; Carlos Marinelli y Jorge Alberti; Oscar Corso, Eusebio Videla y Jorge Titonell; Rosales, Norberto Méndez, Juan C Salvini, Llamil Simes y Delfín Unzué.","Rodríguez; Álvarez y Filippo; Díaz, Fracuelli y Ducca; Contreras, Araujo, Romay, Condoleo y Ávalos.",foto,28 GOL Rosales (HUR)</br>65 GOL Araujo (LAN)</br>74 GOL Delfín Unzué (HUR),45,90,0,0
01/07/1945,Pérez,visitante,derrota,2,3,Ferro C. Oeste,11° fecha del Campeonato 1945,Villa Crespo,Bartolomé Macías,"Gualco; Carlos Marinelli y Al/berti; Oscar Corso, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, González, Llamil Simes y Delfín Unzué.","Rizzo; Noceda y Garavano; Pont, Corvetto y Gutiérrez; Natino, Borgnia, Arrieta, Gandulla y Danza.",foto,2 GOL Gandulla (FCO)</br>8 GOL Llamil Simes (HUR)</br>9 GOL Delfín Unzué (HUR)</br>56 GOL Borgnia (FCO)</br>66 GOL Arrieta (FCO),45,90,0,0
08/07/1945,Pérez,visitante,victoria,3,1,Liga de Paraná,Día de la Independencia 1945 (amistoso),(Paraná),-,-,-,foto,sin datos,45,90,0,0
09/07/1945,Pérez,visitante,derrota,2,5,Liga de Santa Fe,Día de la Independencia 1945 (amistoso),(Santa Fe),-,-,-,foto,sin datos,45,90,0,0
15/07/1945,Pérez,local,victoria,2,1,River Plate,12° fecha del Campeonato 1945,Gasómetro,Fuster,"Gualco; Carlos Marinelli y Al/berti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Juan C Salvini, Llamil Simes y Heraldo Ferreyro.","Soriano; Vaghi y Ro/dríguez; Yácono, Giúdice y Ramos; Di Stéfano, Gallo, Pedernera, Labruna y Loustau.",foto,43 GOL Juan C Salvini (HUR) -penal-</br>49 GOL Gallo (RPL)</br>57 GOL Juan C Salvini (HUR),45,90,0,0
29/07/1945,Pérez,visitante,victoria,2,1,Rosario Central,13° fecha del Campeonato 1945,Arroyito (Rosario),Carou,"Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Juan C Salvini, Llamil Simes y Heraldo Ferreyro.","Poy; Yebra y Sabotig; Casalini, Rivero y Gaetán; De Cicco, Bravo, Geronis, Aguirre y Marracino.",foto,23 GOL Llamil Simes (HUR)</br>41 GOL Bravo (RCE)</br>54 GOL Heraldo Ferreyro (HUR),45,90,0,0
05/08/1945,Cuesta Silva,local,victoria,3,2,Atlanta,14° fecha del Campeonato 1945,Gasómetro,Cángaro,"Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Delfín Unzué, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Carletti; Cruz y Bedia; Bertarelli, M. Rodríguez y Aguirre; Rosell, Yorlano, Agnolín, F Rodríguez y Fernández.",foto,10 GOL Llamil Simes (HUR)</br>15 GOL Herminio Masantonio (HUR)</br>44 GOL Delfín Unzué (HUR)</br>54 GOL Agnolín (ATL)</br>84 GOL Rosell (ATL),45,90,0,0
12/08/1945,Cuesta Silva,visitante,derrota,0,2,Racing Club,15° fecha del Campeonato 1945,Racing,Álvarez,"Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Juan C Salvini, Llamil Simes y Heraldo Ferreyro.","Graneros; Salomón y Filgueiras; Monestés, Strembel y García; Cámer, Fiore, D’Alessandro, Barreiro y Sued.",foto,40 GOL Fiore (RAC)</br>67 GOL Fiore (RAC) -penal-,45,90,0,0
19/08/1945,Cuesta Silva,visitante,victoria,2,0,Estudiantes (La Plata),16° fecha del Campeonato 1945,Uno (La Plata),Carou,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Herminio Masantonio, Llamil Simes y Delfín Unzué.","Ogando; Eguiguren y Ferretti; Garcerón, Ongaro y Ardanaz; Gagliardo, Ribeiro Mora, Oroz, Arbios y Manuel Pelegrina.",foto,15 GOL Herminio Masantonio (HUR)</br>34 GOL Norberto Méndez (HUR),45,90,0,0
22/08/1945,Cuesta Silva,visitante,empate,2,2,Gimnasia y Esgrima (La Plata),17° fecha del Campeonato 1945,El Bosque (La Plata),Forte,"Sebastián Gualco; Carlos Marinelli y Al/berti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Herminio Masantonio, Llamil Simes y Delfín Unzué.","Manceda; Chiarini y Montañes; Tombell, Spósito y Cerioni; Rodríguez de Lara, Montes de Oca, Cisneros, Quevedo y Arregui.",foto,34 GOL Delfín Unzué (HUR)</br>48 GOL Plácido Rodríguez de Lara (GYE)</br>66 GOL Norberto Méndez (HUR)</br>89 GOL Cisneros (GYE),45,90,0,0
02/09/1945,Cuesta Silva,local,derrota,1,3,Boca Juniors,18° fecha del Campeonato 1945,Gasómetro,Jiménez,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Herminio Masantonio, Llamil Simes y Delfín Unzué.","Vacca; Romani y Dezorzi; Sosa, Lazzatti y Pescia; Boyé, Corcuera, Sarlanga, Varela y Sánchez.",foto,21 GOL Varela (BJU)</br>67 GOL Varela (BJU)</br>38 GOL Juan C Salvini (HUR) -penal-</br>88 GOL Mario Boyé (BJU),45,90,0,0
09/09/1945,Cuesta Silva,visitante,empate,2,2,Chacarita Juniors,19° fecha del Campeonato 1945,Chacarita,Felicioli,"Sebastián Gualco; Carlos Marinelli y Gilli; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Delfín Unzué, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","López; Spinelli y González; Araguez, Díaz y Blomberg; Lanchini, Tanzi, Bruzzone, Campana y Busico.",foto,16 GOL Busico (CHJ)</br>42 GOL Delfín Unzué (HUR)</br>52 GOL Heraldo Ferreyro (HUR)</br>89 GOL Lanchini (CHJ),45,90,0,0
16/09/1945,Cuesta Silva,local,victoria,2,1,Platense,20° fecha del Campeonato 1945,Gasómetro,Riestra,"Sebastián Gualco; Carlos Marinelli y Espeche; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, González, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Cozzi; Piano y Custodio; Fonda, Toledo e Iglesias; Belén, Canteli, Gallina, Prado y Dorado.",foto,47 GOL Dorado (PLA)</br>65 GOL González (HUR)</br>80 GOL Herminio Masantonio (HUR),45,90,0,0
23/09/1945,Cuesta Silva,visitante,derrota,1,2,Newell's Old Boys (Rosario),21° fecha del Campeonato 1945,Parque Independencia (Rosario),Dottori,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; González, Delfín Unzué, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Quilici; Colman y Sobrero; Carlucci, Perucca y Lizardo; Buján, Díaz, R López, A López y Ferreyra.",foto,8 GOL Buján (NOB)</br>30 GOL Delfín Unzué (HUR)</br>56 R López (NOB),45,90,0,0
30/09/1945,Cuesta Silva,local,victoria,3,2,Vélez Sarsfield,22° fecha del Campeonato 1945,Gasómetro,Cángaro,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Rosales, Delfín Unzué, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Marcello; Curutchet y Angrisano; Folgado, Coccellato y Ovide; Heisecke, Scliar, Ferraro, Bermúdez y Cano.",foto,19 GOL Scliar (VEL)</br>34 GOL Delfín Unzué (HUR)</br>46 GOL Bermúdez (VEL)</br>52 GOL Herminio Masantonio (HUR)</br>58 GOL Heraldo Ferreyro (HUR),45,90,0,0
07/10/1945,Cuesta Silva,visitante,derrota,3,4,Independiente,23° fecha del Campeonato 1945,Doble Visera,Ghinzo,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Rosales, Delfín Unzué, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Cammarata; Crucci y Arrigó; Álvarez, Leguizamón y Battagliero; Cervino, Sastre, Erico, De la Mata y Mourín.",foto,17 GOL Arsenio Erico (IND)</br>33 GOL Vicente De la Mata (IND)</br>34 GOL Vicente De la Mata (IND)</br>40 GOL Herminio Masantonio (HUR)</br>56 GOL Llamil Simes (RAC)</br>80 GOL Llamil Simes (HUR)</br>86 GOL Vicente De la Mata (IND),45,90,0,0
14/10/1945,Cuesta Silva,local,victoria,3,1,San Lorenzo de Almagro,24° fecha del campeonato 1945,Monumental,Riestra,"Sebastián Gualco; Gilli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Blazina; Vanzini y Basso; Zubieta, Gosende y Colombo; Antuña, Farro, Pontoni, Martino y De la Mata.",foto,5 GOL Gosende (SLO)</br>9 GOL Delfín Unzué (HUR)</br>23 GOL Llamil Simes (HUR)</br>85 GOL Llamil Simes (HUR),45,90,0,0
28/10/1945,Cuesta Silva,visitante,victoria,4,1,Lanús,25° fecha del Campeonato 1945,Lanús,J. Álvarez,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Martínez; E Álvarez y Filippo; Díaz, Fracuelli y Ducca; Contreras, Romay, Lijé, Orleans y Ávalos.",foto,24 GOL Jorge Alberti (HUR) -penal-</br>29 GOL Ávalos (LAN)</br>45 GOL Delfín Unzué (HUR)</br>47 GOL Norberto Méndez (HUR)</br>65 GOL Herminio Masantonio (HUR),45,90,0,0
04/11/1945,Cuesta Silva,local,victoria,2,0,Ferro C. Oeste,26° fecha del Campeonato 1945,Gasómetro,Rey,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Delfín Unzué, Llamil Simes y Heraldo Ferreyro.","Rizzo; Noceda y Vázquez; Pont, Santamarina y Gutiérrez; Gugliermetti, Borgnia, Corvetto, Gandulla y Danza.",foto,33 GOL Llamil Simes (HUR)</br>70 GOL Juan C Salvini (HUR),45,90,0,0
11/11/1945,Cuesta Silva,visitante,derrota,1,3,River Plate,27° fecha del Campeonato 1945,Monumental,Fuster,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Juan C Salvini, Norberto Méndez, Herminio Masantonio, Llamil Simes y Heraldo Ferreyro.","Soriano; Vaghi y Rodríguez; Yácono, Rossi y Ramos; Muñoz, Gallo, Pedernera, Labruna y Loustau.",foto,6 GOL Muñoz (RPL)</br>14 GOL Ángel Labruna (RPL)</br>40 GOL Juan C Salvini (HUR) -penal-</br>43 GOL Félix Loustau (RPL),45,90,0,0
18/11/1945,Cuesta Silva,local,victoria,10,4,Rosario Central,28° fecha del Campeonato 1945,Gasómetro,Riestra,"Sebastián Gualco; Carlos Marinelli y Jorge Alberti; Banchero, Eusebio Videla y Jorge Titonell; Delfín Unzué, Norberto Méndez, Juan C Salvini, Llamil Simes y Heraldo Ferreyro.","Ricardo; Maffei y Armándola; Julián, Mello y Fogel; De Cicco, Santos, Geronis, Waldino Aguirre y Marracino.",foto,10 GOL Llamil Simes (HUR)</br>16 GOL Delfín Unzué (HUR)</br>21 GOL Eusebio Videla (HUR)</br>27 GOL Llamil Simes (HUR)</br>31 GOL Waldino Aguirre (RCE)</br>37 GOL Norberto Méndez (HUR)</br>39 GOL Norberto Méndez (HUR)</br>41 GOL De Cicco (RCE)</br>1° Tiempo: Huracán 6x2 Central</br>53 GOL Delfín Unzué (HUR)</br>55 GOL Santos (RCE)</br>67 GOL Juan C Salvini (HUR)</br>68 GOL Llamil Simes</br>83 GOL Waldino Aguirre (RCE)</br>86 GOL Norberto Méndez (HUR),45,90,0,0
